,ticker,time,timestamp,price,open,high,low,close,volume,vwap,Nasdaq_price,Nasdaq_volume
1545,AAPL,2017-09-22T15:08:00,1506107280,151.645,151.68,151.69,151.6,151.6,46395,151.6403,144.26,23389
1546,AAPL,2017-09-22T15:07:00,1506107220,151.66,151.7,151.7,151.62,151.6858,62680,151.65484,144.26,19116
1547,AAPL,2017-09-22T15:06:00,1506107160,151.6855,151.69,151.7,151.671,151.7,39417,151.69089,144.255,7140
1548,AAPL,2017-09-22T15:05:00,1506107100,151.725,151.7551,151.77,151.68,151.69,58871,151.73214,144.255,15447
1549,AAPL,2017-09-22T15:04:00,1506107040,151.775,151.82,151.82,151.73,151.76,40895,151.76746,144.265,15265
1550,AAPL,2017-09-22T15:03:00,1506106980,151.8,151.83,151.85,151.75,151.8133,51294,151.79851,144.28735,13325
1551,AAPL,2017-09-22T15:02:00,1506106920,151.79,151.74,151.84,151.74,151.835,95522,151.8002,144.2925,52720
1552,AAPL,2017-09-22T15:01:00,1506106860,151.7178,151.6956,151.74,151.6956,151.7343,35078,151.72238,144.28,26554
1553,AAPL,2017-09-22T15:00:00,1506106800,151.6761,151.66,151.6968,151.6554,151.6968,40373,151.67957,144.2825,30669
1554,AAPL,2017-09-22T14:59:00,1506106740,151.69,151.7,151.73,151.65,151.67,89672,151.69538,144.27,17459
1555,AAPL,2017-09-22T14:58:00,1506106680,151.70995,151.725,151.7299,151.69,151.6923,34454,151.70868,144.275,12295
1556,AAPL,2017-09-22T14:57:00,1506106620,151.7175,151.72,151.75,151.685,151.725,36262,151.71309,144.28,18142
1557,AAPL,2017-09-22T14:56:00,1506106560,151.69,151.6767,151.74,151.64,151.71,91084,151.6897,144.2825,11280
1558,AAPL,2017-09-22T14:55:00,1506106500,151.66035,151.6666,151.71,151.6107,151.6766,108547,151.67922,144.2725,17854
1559,AAPL,2017-09-22T14:54:00,1506106440,151.595,151.54,151.67,151.52,151.669,61068,151.59054,144.2623,110200
1560,AAPL,2017-09-22T14:53:00,1506106380,151.53,151.515,151.55,151.51,151.541,30807,151.52583,144.245,2871
1561,AAPL,2017-09-22T14:52:00,1506106320,151.52505,151.57,151.5701,151.48,151.51,97691,151.5237,144.245,8403
1562,AAPL,2017-09-22T14:51:00,1506106260,151.59,151.61,151.63,151.55,151.57,54111,151.58992,144.2625,18693
1563,AAPL,2017-09-22T14:50:00,1506106200,151.66,151.71,151.71,151.61,151.614,72650,151.65727,144.2775,20391
1564,AAPL,2017-09-22T14:49:00,1506106140,151.7,151.71,151.71,151.69,151.705,28199,151.70049,144.285,5508
1565,AAPL,2017-09-22T14:48:00,1506106080,151.7,151.7,151.72,151.68,151.7053,38791,151.70488,144.28,12372
1566,AAPL,2017-09-22T14:47:00,1506106020,151.685,151.66,151.71,151.66,151.7047,32172,151.68533,144.268,24615
1567,AAPL,2017-09-22T14:46:00,1506105960,151.6655,151.6801,151.701,151.63,151.6599,69571,151.65853,144.245,23526
1568,AAPL,2017-09-22T14:45:00,1506105900,151.6825,151.685,151.705,151.66,151.69,33399,151.68147,144.255,37424
1569,AAPL,2017-09-22T14:44:00,1506105840,151.67,151.675,151.69,151.65,151.6859,27941,151.66723,144.2475,78742
1570,AAPL,2017-09-22T14:43:00,1506105780,151.715,151.7599,151.76,151.67,151.67,52171,151.71427,144.2675,39001
1571,AAPL,2017-09-22T14:42:00,1506105720,151.75,151.73,151.78,151.72,151.755,50429,151.76054,144.2625,125522
1572,AAPL,2017-09-22T14:41:00,1506105660,151.725,151.7467,151.76,151.69,151.735,36864,151.72871,144.245,7756
1573,AAPL,2017-09-22T14:40:00,1506105600,151.77495,151.77,151.8099,151.74,151.75,29913,151.76521,144.255,13614
1574,AAPL,2017-09-22T14:39:00,1506105540,151.775,151.7601,151.82,151.73,151.78,61517,151.77352,144.26,24081
1575,AAPL,2017-09-22T14:38:00,1506105480,151.74165,151.695,151.7933,151.69,151.7654,60536,151.75278,144.245,14275
1576,AAPL,2017-09-22T14:37:00,1506105420,151.67185,151.68,151.6937,151.65,151.69,27390,151.66845,144.2275,5549
1577,AAPL,2017-09-22T14:36:00,1506105360,151.68,151.68,151.7,151.66,151.685,37366,151.68559,144.24,7267
1578,AAPL,2017-09-22T14:35:00,1506105300,151.655,151.62,151.7,151.61,151.6867,60851,151.6505,144.23685,16635
1579,AAPL,2017-09-22T14:34:00,1506105240,151.58,151.58,151.62,151.54,151.61,84221,151.58293,144.21,19784
1580,AAPL,2017-09-22T14:33:00,1506105180,151.62,151.66,151.68,151.56,151.5701,118418,151.63142,144.22,40135
1581,AAPL,2017-09-22T14:32:00,1506105120,151.7056,151.7654,151.7712,151.64,151.65,102431,151.69616,144.22,8498
1582,AAPL,2017-09-22T14:31:00,1506105060,151.75,151.74,151.78,151.72,151.765,48446,151.75192,144.225,16650
1583,AAPL,2017-09-22T14:30:00,1506105000,151.76505,151.8,151.8101,151.72,151.74,54634,151.75562,144.235,14765
1584,AAPL,2017-09-22T14:29:00,1506104940,151.825,151.825,151.87,151.78,151.8,64728,151.8282,144.24505,14867
1585,AAPL,2017-09-22T14:28:00,1506104880,151.8427,151.8482,151.8654,151.82,151.8254,59107,151.83892,144.26,13119
1586,AAPL,2017-09-22T14:27:00,1506104820,151.8725,151.88,151.92,151.825,151.8598,83678,151.87575,144.28,43007
1587,AAPL,2017-09-22T14:26:00,1506104760,151.85,151.855,151.91,151.79,151.888,85581,151.86108,144.27,50692
1588,AAPL,2017-09-22T14:25:00,1506104700,151.835,151.79,151.89,151.78,151.856,101982,151.83002,144.27265,20737
1589,AAPL,2017-09-22T14:24:00,1506104640,151.77,151.7506,151.8,151.74,151.79,66713,151.77145,144.255,14377
1590,AAPL,2017-09-22T14:23:00,1506104580,151.765,151.74,151.79,151.74,151.75,71268,151.76068,144.24335,21700
1591,AAPL,2017-09-22T14:22:00,1506104520,151.725,151.7085,151.75,151.7,151.743,42607,151.72947,144.235,8187
1592,AAPL,2017-09-22T14:21:00,1506104460,151.72,151.74,151.75,151.69,151.71,48732,151.71307,144.2355,7558
1593,AAPL,2017-09-22T14:20:00,1506104400,151.62935,151.51,151.7487,151.51,151.73,185695,151.65212,144.215,84527
1594,AAPL,2017-09-22T14:19:00,1506104340,151.52355,151.5567,151.5571,151.49,151.5174,68441,151.51539,144.19,85818
1595,AAPL,2017-09-22T14:18:00,1506104280,151.54,151.525,151.56,151.52,151.56,27589,151.53715,144.2,10487
1596,AAPL,2017-09-22T14:17:00,1506104220,151.23905,151.57,151.6,150.8781,151.52,74473,151.38414,144.205,7005
1597,AAPL,2017-09-22T14:16:00,1506104160,151.535,151.5,151.58,151.49,151.5789,53782,151.52682,144.205,8916
1598,AAPL,2017-09-22T14:15:00,1506104100,151.47,151.43,151.52,151.42,151.5,40595,151.47719,144.1666,7240
1599,AAPL,2017-09-22T14:14:00,1506104040,151.445,151.475,151.48,151.41,151.435,56232,151.44872,144.145,3300
1600,AAPL,2017-09-22T14:13:00,1506103980,151.48,151.51,151.51,151.45,151.47,57983,151.48141,144.15265,10200
1601,AAPL,2017-09-22T14:12:00,1506103920,151.505,151.5136,151.52,151.49,151.5099,35466,151.50209,144.15,6439
1602,AAPL,2017-09-22T14:11:00,1506103860,151.505,151.54,151.54,151.47,151.515,79396,151.50114,144.13,25439
1603,AAPL,2017-09-22T14:10:00,1506103800,151.5373,151.5546,151.5599,151.5147,151.54,26457,151.53525,144.125,13059
1604,AAPL,2017-09-22T14:09:00,1506103740,151.5451,151.5253,151.5671,151.5231,151.5548,45281,151.54397,144.135,44304
1605,AAPL,2017-09-22T14:08:00,1506103680,151.53995,151.55,151.5599,151.52,151.53,19631,151.53608,144.13,28310
1606,AAPL,2017-09-22T14:07:00,1506103620,151.545,151.525,151.57,151.52,151.56,50608,151.54374,144.1346,19182
1607,AAPL,2017-09-22T14:06:00,1506103560,151.52,151.53,151.54,151.5,151.52,43486,151.51962,144.1325,10032
1608,AAPL,2017-09-22T14:05:00,1506103500,151.49,151.4933,151.52,151.46,151.52,71266,151.49464,144.12155,13149
1609,AAPL,2017-09-22T14:04:00,1506103440,151.4725,151.43,151.52,151.425,151.5,67326,151.48306,144.1082,49573
1610,AAPL,2017-09-22T14:03:00,1506103380,151.45,151.4499,151.48,151.42,151.4366,52039,151.45153,144.11,57541
1611,AAPL,2017-09-22T14:02:00,1506103320,151.4483,151.43,151.4666,151.43,151.441,22330,151.44788,144.115,2700
1612,AAPL,2017-09-22T14:01:00,1506103260,151.455,151.4806,151.49,151.42,151.4359,42609,151.45818,144.14,40035
1613,AAPL,2017-09-22T14:00:00,1506103200,151.47,151.4576,151.49,151.45,151.48,20358,151.47291,144.16,6720
1614,AAPL,2017-09-22T13:59:00,1506103140,151.4745,151.519,151.519,151.43,151.4642,37143,151.46308,144.15255,3980
1615,AAPL,2017-09-22T13:58:00,1506103080,151.495,151.48,151.52,151.47,151.51,42854,151.49354,144.16,12850
1616,AAPL,2017-09-22T13:57:00,1506103020,151.46055,151.48,151.4941,151.427,151.49,33084,151.45716,144.1425,5678
1617,AAPL,2017-09-22T13:56:00,1506102960,151.45,151.49,151.51,151.39,151.475,73475,151.45149,144.1445,16140
1618,AAPL,2017-09-22T13:55:00,1506102900,151.52,151.56,151.56,151.48,151.495,60159,151.51575,144.155,9211
1619,AAPL,2017-09-22T13:54:00,1506102840,151.535,151.52,151.58,151.49,151.5511,44331,151.53787,144.16,38406
1620,AAPL,2017-09-22T13:53:00,1506102780,151.53,151.56,151.58,151.48,151.52,62509,151.52377,144.18,17028
1621,AAPL,2017-09-22T13:52:00,1506102720,151.53235,151.48,151.5847,151.48,151.58,110346,151.53484,144.18,27318
1622,AAPL,2017-09-22T13:51:00,1506102660,151.42,151.3302,151.51,151.33,151.48,151855,151.44461,144.125,32909
1623,AAPL,2017-09-22T13:50:00,1506102600,151.3225,151.38,151.385,151.26,151.33,145073,151.30933,144.07735,56626
1624,AAPL,2017-09-22T13:49:00,1506102540,151.395,151.38,151.41,151.38,151.39,29937,151.39297,144.1,11981
1625,AAPL,2017-09-22T13:48:00,1506102480,151.395,151.3936,151.41,151.38,151.39,58870,151.39724,144.115,3129
1626,AAPL,2017-09-22T13:47:00,1506102420,151.39005,151.375,151.41,151.3701,151.395,67228,151.39748,144.1075,27012
1627,AAPL,2017-09-22T13:46:00,1506102360,151.37995,151.395,151.3999,151.36,151.37,22935,151.37422,144.105,61613
1628,AAPL,2017-09-22T13:45:00,1506102300,151.38,151.36,151.4,151.36,151.39,40914,151.39328,144.11,12028
1629,AAPL,2017-09-22T13:44:00,1506102240,151.3675,151.39,151.39,151.345,151.3599,51846,151.35942,144.11,20629
1630,AAPL,2017-09-22T13:43:00,1506102180,151.395,151.39,151.41,151.38,151.4,30943,151.3936,144.125,6451
1631,AAPL,2017-09-22T13:42:00,1506102120,151.395,151.4075,151.41,151.38,151.385,48443,151.40059,144.12265,39256
1632,AAPL,2017-09-22T13:41:00,1506102060,151.39,151.38,151.41,151.37,151.405,47061,151.3889,144.1,44457
1633,AAPL,2017-09-22T13:40:00,1506102000,151.375,151.355,151.4,151.35,151.37,24931,151.36995,144.0727,17113
1634,AAPL,2017-09-22T13:39:00,1506101940,151.375,151.38,151.4,151.35,151.357,46324,151.38272,144.085,4221
1635,AAPL,2017-09-22T13:38:00,1506101880,151.3761,151.4,151.4,151.3522,151.38,46888,151.37978,144.0825,3100
1636,AAPL,2017-09-22T13:37:00,1506101820,151.395,151.385,151.41,151.38,151.394,32196,151.39732,144.095,7379
1637,AAPL,2017-09-22T13:36:00,1506101760,151.4112,151.4068,151.4324,151.39,151.39,51573,151.40947,144.1,13447
1638,AAPL,2017-09-22T13:35:00,1506101700,151.3887,151.415,151.4264,151.351,151.41,46068,151.38927,144.0925,25340
1639,AAPL,2017-09-22T13:34:00,1506101640,151.41,151.3926,151.44,151.38,151.41,47669,151.4163,144.08515,45312
1640,AAPL,2017-09-22T13:33:00,1506101580,151.39,151.39,151.41,151.37,151.395,27040,151.39352,144.06045,21953
1641,AAPL,2017-09-22T13:32:00,1506101520,151.395,151.415,151.42,151.37,151.38,39254,151.39551,144.04,9500
1642,AAPL,2017-09-22T13:31:00,1506101460,151.395,151.3793,151.44,151.35,151.419,37302,151.39064,144.035,8000
1643,AAPL,2017-09-22T13:30:00,1506101400,151.4071,151.4364,151.4364,151.3778,151.3799,22152,151.40722,144.06,3530
1644,AAPL,2017-09-22T13:29:00,1506101340,151.445,151.48,151.48,151.41,151.4356,56803,151.43988,144.06845,9798
1645,AAPL,2017-09-22T13:28:00,1506101280,151.46,151.4575,151.48,151.44,151.48,49641,151.46173,144.0775,35256
1646,AAPL,2017-09-22T13:27:00,1506101220,151.4175,151.3667,151.47,151.365,151.4599,76139,151.42861,144.065,5350
1647,AAPL,2017-09-22T13:26:00,1506101160,151.3521,151.38,151.39,151.3142,151.36,69261,151.34601,144.05,22546
1648,AAPL,2017-09-22T13:25:00,1506101100,151.35,151.315,151.39,151.31,151.38,53053,151.33718,144.0273,9328
1649,AAPL,2017-09-22T13:24:00,1506101040,151.32,151.29,151.35,151.29,151.31,80327,151.31277,144.01185,14022
1650,AAPL,2017-09-22T13:23:00,1506100980,151.255,151.26,151.29,151.22,151.28,57975,151.26008,144.0031,8369
1651,AAPL,2017-09-22T13:22:00,1506100920,151.22,151.165,151.29,151.15,151.25,87205,151.21422,143.9825,27401
1652,AAPL,2017-09-22T13:21:00,1506100860,151.145,151.111,151.18,151.11,151.17,28134,151.15386,143.9575,6536
1653,AAPL,2017-09-22T13:20:00,1506100800,151.1,151.1301,151.14,151.06,151.111,48850,151.0998,143.935,16310
1654,AAPL,2017-09-22T13:19:00,1506100740,151.15,151.1334,151.19,151.11,151.14,56237,151.15196,143.9575,8086
1655,AAPL,2017-09-22T13:18:00,1506100680,151.12495,151.09,151.1599,151.09,151.13,33368,151.12843,143.95,6207
1656,AAPL,2017-09-22T13:17:00,1506100620,151.06615,151.005,151.13,151.0023,151.09,70903,151.0722,143.93,10566
1657,AAPL,2017-09-22T13:16:00,1506100560,151.0125,151.115,151.115,150.91,151.005,92499,150.98825,143.9075,76960
1658,AAPL,2017-09-22T13:15:00,1506100500,151.075,151.07,151.15,151,151.1102,63078,151.0917,143.9475,30961
1659,AAPL,2017-09-22T13:14:00,1506100440,151.0643,151.14,151.1486,150.98,151.07,246422,151.05302,143.97,151154
1660,AAPL,2017-09-22T13:13:00,1506100380,151.18,151.23,151.23,151.13,151.13,45987,151.17276,144.0675,42870
1661,AAPL,2017-09-22T13:12:00,1506100320,151.21,151.23,151.24,151.18,151.24,49405,151.20606,144.12675,3891
1662,AAPL,2017-09-22T13:11:00,1506100260,151.26125,151.29,151.3025,151.22,151.22,54346,151.26996,144.13495,29146
1663,AAPL,2017-09-22T13:10:00,1506100200,151.2576,151.2699,151.305,151.2102,151.28,107327,151.28002,144.1092,9725
1664,AAPL,2017-09-22T13:09:00,1506100140,151.285,151.295,151.31,151.26,151.27,81639,151.29149,144.1125,14005
1665,AAPL,2017-09-22T13:08:00,1506100080,151.3105,151.3,151.3366,151.2844,151.3,73826,151.31554,144.11,6929
1666,AAPL,2017-09-22T13:07:00,1506100020,151.28,151.2899,151.3,151.26,151.3,59037,151.27957,144.105,11537
1667,AAPL,2017-09-22T13:06:00,1506099960,151.295,151.32,151.33,151.26,151.28,40053,151.29631,144.12495,1766
1668,AAPL,2017-09-22T13:05:00,1506099900,151.325,151.31,151.35,151.3,151.31,38391,151.32969,144.135,6007
1669,AAPL,2017-09-22T13:04:00,1506099840,151.2925,151.285,151.33,151.255,151.3,40755,151.29086,144.12,73042
1670,AAPL,2017-09-22T13:03:00,1506099780,151.27,151.235,151.31,151.23,151.29,54525,151.27979,144.1175,82444
1671,AAPL,2017-09-22T13:02:00,1506099720,151.1675,151.18,151.24,151.095,151.24,77588,151.16235,144.1,39055
1672,AAPL,2017-09-22T13:01:00,1506099660,151.1795,151.219,151.219,151.14,151.18,42726,151.17335,144.085,40731
1673,AAPL,2017-09-22T13:00:00,1506099600,151.17,151.14,151.22,151.12,151.219,45145,151.16689,144.1,2600
1674,AAPL,2017-09-22T12:59:00,1506099540,151.1575,151.16,151.205,151.11,151.138,41393,151.16493,144.10735,13027
1675,AAPL,2017-09-22T12:58:00,1506099480,151.235,151.29,151.31,151.16,151.165,50780,151.22636,144.135,9622
1676,AAPL,2017-09-22T12:57:00,1506099420,151.27305,151.24,151.3161,151.23,151.29,69074,151.28572,144.14,22525
1677,AAPL,2017-09-22T12:56:00,1506099360,151.31,151.3755,151.39,151.23,151.2347,81651,151.29132,144.17,14220
1678,AAPL,2017-09-22T12:55:00,1506099300,151.38,151.45,151.45,151.31,151.3746,82161,151.37519,144.1945,39301
1679,AAPL,2017-09-22T12:54:00,1506099240,151.475,151.51,151.51,151.44,151.45,40251,151.47113,144.2458,18517
1680,AAPL,2017-09-22T12:53:00,1506099180,151.515,151.528,151.54,151.49,151.5151,37158,151.52001,144.2746,31650
1681,AAPL,2017-09-22T12:52:00,1506099120,151.48,151.48,151.54,151.42,151.53,43239,151.47041,144.2582,33558
1682,AAPL,2017-09-22T12:51:00,1506099060,151.504,151.548,151.548,151.46,151.48,43863,151.49739,144.245,24546
1683,AAPL,2017-09-22T12:50:00,1506099000,151.5325,151.53,151.55,151.515,151.54,40841,151.53253,144.23,40540
1684,AAPL,2017-09-22T12:49:00,1506098940,151.51235,151.54,151.54,151.4847,151.53,47189,151.52642,144.2,44302
1685,AAPL,2017-09-22T12:48:00,1506098880,151.5225,151.505,151.545,151.5,151.5338,46619,151.53004,144.2,13575
1686,AAPL,2017-09-22T12:47:00,1506098820,151.5255,151.535,151.55,151.501,151.506,59883,151.53336,144.2,21615
1687,AAPL,2017-09-22T12:46:00,1506098760,151.525,151.48,151.58,151.47,151.535,34967,151.52157,144.205,21158
1688,AAPL,2017-09-22T12:45:00,1506098700,151.5384,151.61,151.6168,151.46,151.48,85860,151.52567,144.21,51498
1689,AAPL,2017-09-22T12:44:00,1506098640,151.62,151.63,151.65,151.59,151.61,53748,151.61617,144.245,6180
1690,AAPL,2017-09-22T12:43:00,1506098580,151.62,151.63,151.66,151.58,151.6399,47238,151.62944,144.2425,17499
1691,AAPL,2017-09-22T12:42:00,1506098520,151.61,151.6001,151.65,151.57,151.62,76457,151.61652,144.235,42910
1692,AAPL,2017-09-22T12:41:00,1506098460,151.585,151.5653,151.61,151.56,151.6049,42742,151.58885,144.2255,5290
1693,AAPL,2017-09-22T12:40:00,1506098400,151.545,151.51,151.6,151.49,151.5712,63867,151.54644,144.21,29196
1694,AAPL,2017-09-22T12:39:00,1506098340,151.485,151.5,151.54,151.43,151.51,89659,151.48963,144.175,34388
1695,AAPL,2017-09-22T12:38:00,1506098280,151.52,151.57,151.57,151.47,151.48,48896,151.51273,144.175,40289
1696,AAPL,2017-09-22T12:37:00,1506098220,151.515,151.485,151.56,151.47,151.56,51980,151.51712,144.18,8353
1697,AAPL,2017-09-22T12:36:00,1506098160,151.555,151.6254,151.64,151.47,151.48,135794,151.55089,144.19,47435
1698,AAPL,2017-09-22T12:35:00,1506098100,151.59,151.57,151.64,151.54,151.6253,109529,151.59845,144.21,16616
1699,AAPL,2017-09-22T12:34:00,1506098040,151.56,151.53,151.6,151.52,151.5701,70520,151.56583,144.205,15944
1700,AAPL,2017-09-22T12:33:00,1506097980,151.54,151.515,151.58,151.5,151.55,105699,151.52669,144.185,13627
1701,AAPL,2017-09-22T12:32:00,1506097920,151.48,151.43,151.53,151.43,151.5198,119949,151.48823,144.19415,30651
1702,AAPL,2017-09-22T12:31:00,1506097860,151.385,151.35,151.43,151.34,151.43,132020,151.39238,144.17,81632
1703,AAPL,2017-09-22T12:30:00,1506097800,151.325,151.321,151.36,151.29,151.35,79960,151.33544,144.15,19069
1704,AAPL,2017-09-22T12:29:00,1506097740,151.31,151.28,151.36,151.26,151.33,122961,151.29966,144.1625,14098
1705,AAPL,2017-09-22T12:28:00,1506097680,151.25,151.26,151.3,151.2,151.29,71376,151.24965,144.155,126125
1706,AAPL,2017-09-22T12:27:00,1506097620,151.23495,151.2102,151.2799,151.19,151.27,55359,151.21835,144.135,10300
1707,AAPL,2017-09-22T12:26:00,1506097560,151.25,151.29,151.29,151.21,151.2212,71371,151.25629,144.1475,11468
1708,AAPL,2017-09-22T12:25:00,1506097500,151.29,151.2887,151.35,151.23,151.2931,128816,151.28931,144.165,25978
1709,AAPL,2017-09-22T12:24:00,1506097440,151.28,151.27,151.32,151.24,151.2853,99486,151.28049,144.16,6288
1710,AAPL,2017-09-22T12:23:00,1506097380,151.2,151.07,151.33,151.07,151.27,206577,151.23788,144.13995,8113
1711,AAPL,2017-09-22T12:22:00,1506097320,151.0625,151.06,151.085,151.04,151.07,57828,151.05934,144.122,14412
1712,AAPL,2017-09-22T12:21:00,1506097260,151.025,150.9899,151.08,150.97,151.06,91771,151.02826,144.09075,11527
1713,AAPL,2017-09-22T12:20:00,1506097200,150.98,151,151.01,150.95,150.9833,53868,150.98741,144.08,12311
1714,AAPL,2017-09-22T12:19:00,1506097140,150.975,151,151.01,150.94,150.999,61878,150.98654,144.07005,25957
1715,AAPL,2017-09-22T12:18:00,1506097080,151,151,151.03,150.97,151,46886,151.00244,144.09995,6508
1716,AAPL,2017-09-22T12:17:00,1506097020,150.98,150.98,151.01,150.95,151,67183,150.98925,144.09995,29681
1717,AAPL,2017-09-22T12:16:00,1506096960,150.9555,150.911,151,150.911,150.9807,57390,150.97414,144.1113,23880
1718,AAPL,2017-09-22T12:15:00,1506096900,150.945,150.9895,151,150.89,150.9194,63357,150.9392,144.13,34887
1719,AAPL,2017-09-22T12:14:00,1506096840,151,151.0001,151.04,150.96,150.98,59380,150.99377,144.17245,7395
1720,AAPL,2017-09-22T12:13:00,1506096780,150.975,150.94,151.04,150.91,151,88776,150.96414,144.165,5894
1721,AAPL,2017-09-22T12:12:00,1506096720,150.98,151.03,151.05,150.91,150.94,50368,150.9733,144.165,18692
1722,AAPL,2017-09-22T12:11:00,1506096660,150.9961,151.0468,151.0522,150.94,151.0341,64917,151.00378,144.175,44858
1723,AAPL,2017-09-22T12:10:00,1506096600,151.07,151.06,151.1,151.04,151.05,69622,151.07096,144.2075,87337
1724,AAPL,2017-09-22T12:09:00,1506096540,151.075,151.05,151.11,151.04,151.05,26643,151.07055,144.1975,54684
1725,AAPL,2017-09-22T12:08:00,1506096480,151.03,151.03,151.06,151,151.0456,47598,151.03342,144.1823,11023
1726,AAPL,2017-09-22T12:07:00,1506096420,150.99,150.98,151.02,150.96,151.01,44974,150.99129,144.17,7000
1727,AAPL,2017-09-22T12:06:00,1506096360,150.95,151.02,151.03,150.87,150.9899,95124,150.9609,144.155,22916
1728,AAPL,2017-09-22T12:05:00,1506096300,151.05,151.08,151.09,151.01,151.025,109631,151.04574,144.175,19811
1729,AAPL,2017-09-22T12:04:00,1506096240,151.1253,151.0944,151.1706,151.08,151.08,73264,151.13275,144.18,16711
1730,AAPL,2017-09-22T12:03:00,1506096180,151.135,151.03,151.24,151.03,151.09,116997,151.14133,144.17,14527
1731,AAPL,2017-09-22T12:02:00,1506096120,151.03,150.97,151.1,150.96,151.0266,69243,151.04535,144.15,12880
1732,AAPL,2017-09-22T12:01:00,1506096060,150.925,150.97,150.98,150.87,150.9594,52442,150.91512,144.12,7600
1733,AAPL,2017-09-22T12:00:00,1506096000,151.005,151.07,151.1,150.91,150.97,100381,151.00656,144.16,8124
1734,AAPL,2017-09-22T11:59:00,1506095940,151.07,151,151.14,151,151.09,205626,151.08436,144.185,19723
1735,AAPL,2017-09-22T11:58:00,1506095880,150.955,150.855,151.07,150.84,150.99,171016,150.97535,144.135,10772
1736,AAPL,2017-09-22T11:57:00,1506095820,150.8605,150.881,150.881,150.84,150.8501,37391,150.85985,144.1,14947
1737,AAPL,2017-09-22T11:56:00,1506095760,150.92,150.96,150.96,150.88,150.89,44660,150.91713,144.11,13382
1738,AAPL,2017-09-22T11:55:00,1506095700,150.915,150.87,150.97,150.86,150.9599,57767,150.90339,144.105,17834
1739,AAPL,2017-09-22T11:54:00,1506095640,150.85,150.8147,150.89,150.81,150.854,27668,150.85727,144.09,89035
1740,AAPL,2017-09-22T11:53:00,1506095580,150.8205,150.851,150.851,150.79,150.8101,34066,150.82697,144.08,5442
1741,AAPL,2017-09-22T11:52:00,1506095520,150.825,150.79,150.86,150.79,150.85,85194,150.82726,144.075,80470
1742,AAPL,2017-09-22T11:51:00,1506095460,150.80885,150.83,150.86,150.7577,150.78,46900,150.79939,144.07,20183
1743,AAPL,2017-09-22T11:50:00,1506095400,150.8375,150.9,150.915,150.76,150.8332,75999,150.83778,144.105,18178
1744,AAPL,2017-09-22T11:49:00,1506095340,150.95,151.01,151.02,150.88,150.9099,78266,150.9497,144.14,11817
1745,AAPL,2017-09-22T11:48:00,1506095280,151.025,151.0463,151.06,150.99,151.02,65580,151.03487,144.153,11286
1746,AAPL,2017-09-22T11:47:00,1506095220,151.00185,150.9775,151.06,150.9437,151.0453,146571,151.0121,144.15,22345
1747,AAPL,2017-09-22T11:46:00,1506095160,150.95665,150.93,150.9933,150.92,150.98,47563,150.96217,144.1525,16956
1748,AAPL,2017-09-22T11:45:00,1506095100,150.97,150.93,151.01,150.93,150.94,90749,150.98285,144.175,11730
1749,AAPL,2017-09-22T11:44:00,1506095040,150.965,150.98,151.01,150.92,150.94,72649,150.97291,144.17,14523
1750,AAPL,2017-09-22T11:43:00,1506094980,150.945,150.9699,150.98,150.91,150.9799,54906,150.94188,144.1625,13272
1751,AAPL,2017-09-22T11:42:00,1506094920,150.945,150.95,150.98,150.91,150.965,64936,150.94983,144.155,44062
1752,AAPL,2017-09-22T11:41:00,1506094860,150.93,150.89,150.97,150.89,150.94,60226,150.93226,144.155,13082
1753,AAPL,2017-09-22T11:40:00,1506094800,150.875,150.86,150.9,150.85,150.8901,72093,150.87049,144.14,27923
1754,AAPL,2017-09-22T11:39:00,1506094740,150.91,150.9054,150.96,150.86,150.86,55212,150.91899,144.1525,11122
1755,AAPL,2017-09-22T11:38:00,1506094680,150.915,150.9256,150.96,150.87,150.91,43374,150.91195,144.15,19132
1756,AAPL,2017-09-22T11:37:00,1506094620,150.91,150.8826,150.95,150.87,150.93,63716,150.90128,144.1305,17200
1757,AAPL,2017-09-22T11:36:00,1506094560,150.87,150.94,150.94,150.8,150.88,101799,150.88884,144.125,9780
1758,AAPL,2017-09-22T11:35:00,1506094500,150.9675,150.99,151.04,150.895,150.95,95080,150.96622,144.11,6258
1759,AAPL,2017-09-22T11:34:00,1506094440,150.925,150.89,151,150.85,150.995,119594,150.92332,144.12,18419
1760,AAPL,2017-09-22T11:33:00,1506094380,150.875,150.88,150.92,150.83,150.905,84047,150.87554,144.11,30955
1761,AAPL,2017-09-22T11:32:00,1506094320,150.765,150.67,150.87,150.66,150.87,88664,150.76575,144.06,77632
1762,AAPL,2017-09-22T11:31:00,1506094260,150.65235,150.7347,150.7347,150.57,150.6702,101316,150.64047,144.045,19690
1763,AAPL,2017-09-22T11:30:00,1506094200,150.75,150.77,150.78,150.72,150.7392,51852,150.75149,144.06,18202
1764,AAPL,2017-09-22T11:29:00,1506094140,150.76235,150.8247,150.8247,150.7,150.76,96817,150.75899,144.07815,67747
1765,AAPL,2017-09-22T11:28:00,1506094080,150.83,150.85,150.86,150.8,150.82,86917,150.83853,144.125,31892
1766,AAPL,2017-09-22T11:27:00,1506094020,150.8325,150.8,150.865,150.8,150.85,65027,150.84365,144.11,40660
1767,AAPL,2017-09-22T11:26:00,1506093960,150.81,150.77,150.85,150.77,150.81,69664,150.81419,144.1,37551
1768,AAPL,2017-09-22T11:25:00,1506093900,150.81,150.7901,150.86,150.76,150.78,80483,150.80709,144.105,25781
