ticker,time,timestamp,price,open,high,low,close,volume,vwap,Nasdaq_price,Nasdaq_volume
AAPL,2017-09-26T11:30:00,1506439800,152.1038,152.08,152.24,151.9676,152.18,329148,152.07938,142.86,248088
AAPL,2017-09-26T11:25:00,1506439500,152.0901,152.32,152.32,151.8602,152.079,411335,152.06143,142.7925,436834
AAPL,2017-09-26T11:20:00,1506439200,152.265,152.23,152.34,152.19,152.32,317911,152.27932,142.965,217934
AAPL,2017-09-26T11:15:00,1506438900,152.14249999999998,151.9799,152.32,151.965,152.22,390489,152.18686,142.93,282487
AAPL,2017-09-26T11:10:00,1506438600,151.985,152.05,152.19,151.78,151.97,503887,151.96835,142.89499999999998,453443
AAPL,2017-09-26T11:05:00,1506438300,152.145,152.315,152.33,151.96,152.05,516622,152.1362,142.96,288398
AAPL,2017-09-26T11:00:00,1506438000,152.24005,152.5201,152.5201,151.96,152.316,716362,152.20017,143.02,697477
AAPL,2017-09-26T10:55:00,1506437700,152.70004999999998,152.87,152.92,152.4801,152.52,335871,152.63418,143.1775,514454
AAPL,2017-09-26T10:50:00,1506437400,152.805,152.72,152.96,152.65,152.87,363294,152.82696,143.30005,649107
AAPL,2017-09-26T10:45:00,1506437100,152.8611,152.96,153.0,152.7222,152.73,330302,152.88581,143.34,370804
AAPL,2017-09-26T10:40:00,1506436800,152.875,152.82,153.02,152.73,152.97,517624,152.89924,143.405,118257
AAPL,2017-09-26T10:35:00,1506436500,152.635,152.38,152.9,152.37,152.8149,643616,152.66055,143.32999999999998,268864
AAPL,2017-09-26T10:30:00,1506436200,152.51999999999998,152.5875,152.69,152.35,152.38,440600,152.50542,143.41,442315
AAPL,2017-09-26T10:25:00,1506435900,152.72,152.675,152.87,152.57,152.58,332107,152.72561,143.575,241292
